CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,BalanceSalaryRatio,TenureAgeRatio,ProductUtilizationRate,AgeBalanceInteraction,EngagementScore,CreditScoreCategory,ComplaintCount
598,1,0,53,10,167772.96,1,1,1,136886.86,0,1.226,0.18518518518518517,0.091,8891966.879999999,2.25,1,1
657,0,1,37,6,95845.6,1,1,0,122218.23,0,0.784,0.15789473684210525,0.143,3546287.2,1.25,1,0
618,0,1,35,10,0.0,2,1,0,180439.75,0,0.0,0.2777777777777778,0.182,0.0,1.5,1,1
681,2,0,65,7,134714.7,2,0,1,190419.81,0,0.707,0.10606060606060606,0.25,8756455.5,1.5,1,1
516,2,1,33,3,0.0,2,1,1,58685.59,0,0.0,0.08823529411764706,0.5,0.0,2.5,1,0
421,1,0,28,8,122384.22,3,1,1,89017.38,1,1.375,0.27586206896551724,0.333,3426758.16,2.75,2,0
700,0,1,26,2,0.0,2,0,0,50051.42,0,0.0,0.07407407407407407,0.667,0.0,0.5,1,1
745,0,0,25,5,157993.15,2,1,0,146041.45,0,1.082,0.19230769230769232,0.333,3949828.75,1.5,0,1
696,0,0,29,8,0.0,2,1,0,191166.09,0,0.0,0.26666666666666666,0.222,0.0,1.5,1,1
580,1,1,42,2,123331.36,1,0,0,103516.08,1,1.191,0.046511627906976744,0.333,5179917.12,0.25,1,2
497,2,0,27,9,75263.16,1,1,1,164825.04,0,0.457,0.32142857142857145,0.1,2032105.32,2.25,2,2
720,0,1,43,6,137824.03,2,1,0,172557.77,0,0.799,0.13636363636363635,0.286,5926433.29,1.5,0,0
659,1,0,36,4,132578.92,2,1,0,84320.94,0,1.572,0.10810810810810811,0.4,4772841.12,1.5,1,0
841,0,1,36,5,156021.31,1,0,0,122662.98,0,1.272,0.13513513513513514,0.167,5616767.16,0.25,0,1
642,2,0,34,8,0.0,1,1,0,72085.1,0,0.0,0.22857142857142856,0.111,0.0,1.25,1,1
732,2,1,69,9,137453.43,1,0,1,110932.24,1,1.239,0.12857142857142856,0.1,9484286.67,1.25,0,0
600,2,0,36,4,0.0,2,1,0,143635.36,0,0.0,0.10810810810810811,0.4,0.0,1.5,1,0
464,1,0,33,8,164284.72,2,1,1,3710.34,0,44.266,0.23529411764705882,0.222,5421395.76,2.5,2,1
680,0,1,47,5,0.0,2,1,1,179843.33,0,0.0,0.10416666666666667,0.333,0.0,2.5,1,0
758,2,0,56,1,0.0,2,1,1,10643.38,0,0.0,0.017543859649122806,1.0,0.0,2.5,0,0
630,1,1,31,2,112373.49,2,1,1,131167.98,0,0.857,0.0625,0.667,3483578.19,2.5,1,0
577,0,1,39,10,0.0,2,1,0,10553.31,0,0.0,0.25,0.182,0.0,1.5,1,0
684,0,1,34,6,0.0,2,1,1,130928.22,0,0.0,0.17142857142857143,0.286,0.0,2.5,1,0
708,2,1,41,5,0.0,1,0,1,157003.99,0,0.0,0.11904761904761904,0.167,0.0,1.25,0,1
732,1,1,29,1,154333.82,1,1,1,138527.56,0,1.114,0.03333333333333333,0.5,4475680.78,2.25,0,0
634,1,0,37,3,111432.77,2,1,1,167032.49,0,0.667,0.07894736842105263,0.5,4123012.49,2.5,1,0
633,0,1,30,6,0.0,2,0,0,41642.29,0,0.0,0.1935483870967742,0.286,0.0,0.5,1,0
559,0,0,34,2,137390.11,2,1,0,9677.0,0,14.196,0.05714285714285714,0.667,4671263.739999999,1.5,1,0
694,2,1,37,3,0.0,2,1,1,147012.22,0,0.0,0.07894736842105263,0.5,0.0,2.5,1,0
686,1,1,56,5,111642.08,1,1,1,80553.87,0,1.386,0.08771929824561403,0.167,6251956.48,2.25,1,0
553,2,1,48,3,0.0,1,0,1,30730.95,1,0.0,0.061224489795918366,0.25,0.0,1.25,1,0
507,0,0,36,4,83543.37,1,0,0,140134.43,0,0.596,0.10810810810810811,0.2,3007561.32,0.25,1,1
732,1,0,50,6,145338.76,1,0,0,91936.1,1,1.581,0.11764705882352941,0.143,7266938.0,0.25,0,1
818,0,1,31,1,186796.37,1,0,0,178252.63,0,1.048,0.03125,0.5,5790687.47,0.25,0,0
660,1,0,35,8,58641.43,1,0,1,198674.08,0,0.295,0.2222222222222222,0.111,2052450.05,1.25,1,0
773,2,1,41,5,0.0,1,1,0,28266.9,1,0.0,0.11904761904761904,0.167,0.0,1.25,0,0
640,0,0,44,3,137148.68,1,1,0,92381.01,0,1.485,0.06666666666666667,0.25,6034541.92,1.25,1,1
505,0,0,49,7,80001.23,1,0,0,135180.11,0,0.592,0.14,0.125,3920060.27,0.25,1,0
714,1,0,21,6,86402.52,2,0,0,27330.59,0,3.161,0.2727272727272727,0.286,1814452.9200000002,0.5,0,1
468,0,1,42,5,0.0,2,1,0,125305.34,0,0.0,0.11627906976744186,0.333,0.0,1.5,2,0
611,2,0,51,1,122874.74,1,1,1,149648.45,0,0.821,0.019230769230769232,0.5,6266611.74,2.25,1,0
705,0,0,25,0,97544.29,1,0,1,59887.15,0,1.629,0.0,1.0,2438607.25,1.25,0,0
646,1,0,46,1,170826.55,2,1,0,45041.32,0,3.793,0.02127659574468085,1.0,7858021.3,1.5,1,0
667,1,1,48,1,97133.92,2,0,0,113316.77,1,0.857,0.02040816326530612,1.0,4662428.16,0.5,1,0
511,1,1,41,8,153895.65,1,1,1,39087.42,0,3.937,0.19047619047619047,0.111,6309721.649999999,2.25,1,0
653,0,1,43,6,0.0,2,1,1,7330.59,0,0.0,0.13636363636363635,0.286,0.0,2.5,1,0
675,0,1,57,8,0.0,2,0,1,95463.29,0,0.0,0.13793103448275862,0.222,0.0,1.5,1,0
523,2,0,32,4,0.0,2,1,0,167848.02,0,0.0,0.12121212121212122,0.4,0.0,1.5,1,0
567,1,1,49,5,134956.02,1,1,0,93953.84,1,1.436,0.1,0.167,6612844.9799999995,1.25,1,0
741,2,0,39,7,143637.58,2,0,1,174227.66,0,0.824,0.175,0.25,5601865.619999999,1.5,0,0
456,2,0,32,9,147506.25,1,1,1,135399.21,0,1.089,0.2727272727272727,0.1,4720200.0,2.25,2,1
598,0,0,64,1,0.0,2,1,0,195635.3,1,0.0,0.015384615384615385,1.0,0.0,1.5,1,0
667,0,0,43,8,190227.46,1,1,0,97508.04,1,1.951,0.18181818181818182,0.111,8179780.779999999,1.25,1,0
548,0,1,32,2,172448.77,1,1,0,188083.77,1,0.917,0.06060606060606061,0.333,5518360.64,1.25,1,0
725,0,0,41,7,113980.21,1,1,1,116704.25,0,0.977,0.16666666666666666,0.125,4673188.61,2.25,0,1
717,0,0,53,6,0.0,2,0,1,97614.87,0,0.0,0.1111111111111111,0.286,0.0,1.5,0,0
594,0,0,38,4,0.0,2,0,0,186884.04,0,0.0,0.10256410256410256,0.4,0.0,0.5,1,1
678,1,1,25,10,76968.12,2,0,1,131501.72,0,0.585,0.38461538461538464,0.182,1924203.0,1.5,1,0
545,0,0,38,1,88293.13,2,1,1,24302.95,0,3.633,0.02564102564102564,1.0,3355138.9400000004,2.5,1,2
636,0,1,48,1,170833.46,1,1,0,110510.28,1,1.546,0.02040816326530612,0.5,8200006.08,1.25,1,1
603,1,0,44,6,108122.39,2,1,0,108488.33,1,0.997,0.13333333333333333,0.286,4757385.16,1.5,1,1
435,0,0,36,4,0.0,1,1,1,197015.2,0,0.0,0.10810810810810811,0.2,0.0,2.25,2,1
535,0,1,40,8,0.0,1,1,1,27689.77,0,0.0,0.1951219512195122,0.111,0.0,2.25,1,1
629,1,1,45,7,129818.39,3,1,0,9217.55,1,14.082,0.15217391304347827,0.375,5841827.55,1.75,1,1
722,0,1,35,2,163943.89,2,1,1,15068.18,0,10.879,0.05555555555555555,0.667,5738036.15,2.5,0,1
561,0,0,28,7,0.0,2,1,0,7797.01,0,0.0,0.2413793103448276,0.25,0.0,1.5,1,0
645,0,1,38,5,101430.3,2,0,1,4400.32,0,23.045,0.1282051282051282,0.333,3854351.4,1.5,1,0
501,0,1,39,9,117301.66,1,0,0,182025.95,0,0.644,0.225,0.1,4574764.74,0.25,1,0
502,1,1,32,1,173340.83,1,0,1,122763.95,0,1.412,0.030303030303030304,0.5,5546906.56,1.25,1,1
652,2,1,42,4,0.0,2,1,1,38152.01,0,0.0,0.09302325581395349,0.4,0.0,2.5,1,1
574,0,1,33,3,134348.57,1,1,0,63163.99,0,2.127,0.08823529411764706,0.25,4433502.8100000005,1.25,1,0
518,0,1,45,9,105525.65,2,1,1,73418.29,0,1.437,0.1956521739130435,0.2,4748654.25,2.5,1,1
749,0,1,60,6,0.0,1,1,0,17978.68,1,0.0,0.09836065573770492,0.143,0.0,1.25,0,0
679,0,1,43,4,0.0,3,1,0,115136.51,1,0.0,0.09090909090909091,0.6,0.0,1.75,1,0
565,0,0,36,6,106192.1,1,1,0,149575.59,0,0.71,0.16216216216216217,0.143,3822915.6,1.25,1,1
643,0,1,45,4,45144.43,1,1,0,60917.24,1,0.741,0.08695652173913043,0.2,2031499.35,1.25,1,3
515,0,0,65,7,92113.61,1,1,1,142548.33,0,0.646,0.10606060606060606,0.125,5987384.65,2.25,1,1
521,0,0,25,7,0.0,2,1,1,157878.67,0,0.0,0.2692307692307692,0.25,0.0,2.5,1,0
739,2,0,38,0,128366.44,1,1,0,12796.43,0,10.031,0.0,1.0,4877924.72,1.25,0,0
585,0,0,42,2,0.0,2,1,1,18657.77,0,0.0,0.046511627906976744,0.667,0.0,2.5,1,0
733,1,0,74,3,106545.53,1,1,1,134589.58,0,0.792,0.04,0.25,7884369.22,2.25,0,2
542,0,1,43,8,145618.37,1,0,1,10350.74,0,14.067,0.18181818181818182,0.111,6261589.91,1.25,1,0
788,2,0,37,8,141541.25,1,0,0,66013.27,0,2.144,0.21052631578947367,0.111,5237026.25,0.25,0,0
435,1,0,32,2,57017.06,2,1,1,5907.11,0,9.651,0.06060606060606061,0.667,1824545.92,2.5,2,0
577,0,0,42,9,0.0,1,1,0,74077.91,0,0.0,0.20930232558139536,0.1,0.0,1.25,1,1
703,0,1,51,3,0.0,3,1,1,77294.56,1,0.0,0.057692307692307696,0.75,0.0,2.75,0,1
728,1,1,35,8,125884.95,2,1,0,54359.02,1,2.316,0.2222222222222222,0.222,4405973.25,1.5,0,0
728,1,0,32,5,61825.5,1,1,1,156124.93,0,0.396,0.15151515151515152,0.167,1978416.0,2.25,0,1
718,0,0,35,8,0.0,2,1,0,94820.85,0,0.0,0.2222222222222222,0.222,0.0,1.5,0,2
621,0,1,40,6,0.0,1,1,0,155155.25,0,0.0,0.14634146341463414,0.143,0.0,1.25,1,0
523,0,1,40,2,102967.41,1,1,0,128702.1,1,0.8,0.04878048780487805,0.333,4118696.4000000004,1.25,1,0
657,1,0,25,2,171770.55,1,1,0,22745.5,0,7.552,0.07692307692307693,0.333,4294263.75,1.25,1,1
727,1,0,40,1,93051.64,2,1,0,71865.31,1,1.295,0.024390243902439025,1.0,3722065.6,1.5,0,1
643,0,0,36,7,161064.64,2,0,1,84294.82,0,1.911,0.1891891891891892,0.25,5798327.040000001,1.5,1,1
645,0,1,48,7,90612.34,1,1,1,149139.13,0,0.608,0.14285714285714285,0.125,4349392.32,2.25,1,2
568,0,0,28,5,145105.64,2,1,0,185489.11,0,0.782,0.1724137931034483,0.333,4062957.9200000004,1.5,1,0
599,0,0,58,4,0.0,1,0,0,176407.15,1,0.0,0.06779661016949153,0.2,0.0,0.25,1,1
672,0,1,45,9,0.0,1,1,1,92027.69,1,0.0,0.1956521739130435,0.1,0.0,2.25,1,1
685,0,0,33,6,174912.72,1,1,1,43932.54,0,3.981,0.17647058823529413,0.143,5772119.76,2.25,1,0
516,0,1,46,1,104947.72,1,1,0,115789.25,1,0.906,0.02127659574468085,0.5,4827595.12,1.25,1,1
685,2,0,31,10,135213.71,1,1,1,125777.28,0,1.075,0.3125,0.091,4191625.01,2.25,1,0
806,2,0,25,7,0.0,2,1,0,18461.9,0,0.0,0.2692307692307692,0.25,0.0,1.5,0,0
604,0,0,36,6,116229.85,2,1,1,79633.38,0,1.46,0.16216216216216217,0.286,4184274.6,2.5,1,0
648,2,1,53,6,111201.41,1,1,1,121542.29,0,0.915,0.1111111111111111,0.143,5893674.73,2.25,1,0
545,2,1,32,4,0.0,1,1,0,94739.2,0,0.0,0.12121212121212122,0.2,0.0,1.25,1,0
756,1,0,27,1,131899.0,1,1,0,93302.29,0,1.414,0.03571428571428571,0.5,3561273.0,1.25,0,1
569,0,0,35,10,124525.52,1,1,1,193793.78,0,0.643,0.2777777777777778,0.091,4358393.2,2.25,1,1
596,0,0,47,6,0.0,1,1,0,74835.65,0,0.0,0.125,0.143,0.0,1.25,1,1
475,0,0,39,6,0.0,1,1,1,56999.9,1,0.0,0.15,0.143,0.0,2.25,2,1
646,0,1,45,3,47134.75,1,1,1,57236.44,0,0.823,0.06521739130434782,0.25,2121063.75,2.25,1,0
784,2,0,35,3,0.0,2,0,0,81483.64,0,0.0,0.08333333333333333,0.5,0.0,0.5,0,0
552,2,0,45,9,0.0,2,1,0,26752.56,0,0.0,0.1956521739130435,0.2,0.0,1.5,1,0
729,0,0,44,5,0.0,2,0,1,9200.54,0,0.0,0.1111111111111111,0.333,0.0,1.5,0,0
609,2,0,61,1,0.0,1,1,0,22447.85,1,0.0,0.016129032258064516,0.5,0.0,1.25,1,0
555,0,0,51,5,0.0,3,1,0,189122.89,1,0.0,0.09615384615384616,0.5,0.0,1.75,1,1
572,1,1,19,1,138657.08,1,1,1,16161.82,0,8.579,0.05,0.5,2634484.5199999996,2.25,1,0
785,0,1,34,9,70302.48,1,1,1,68600.36,0,1.025,0.2571428571428571,0.1,2390284.32,2.25,0,1
714,1,1,36,1,101609.01,2,1,1,447.73,0,226.437,0.02702702702702703,1.0,3657924.36,2.5,0,0
738,2,0,35,3,0.0,1,1,1,15650.73,0,0.0,0.08333333333333333,0.25,0.0,2.25,0,0
639,1,0,38,5,130170.82,1,1,1,149599.62,0,0.87,0.1282051282051282,0.167,4946491.16,2.25,1,0
520,1,0,61,8,133802.29,2,1,1,90304.01,0,1.482,0.12903225806451613,0.222,8161939.69,2.5,1,1
764,0,1,24,7,106234.02,1,0,0,115676.38,0,0.918,0.28,0.125,2549616.48,0.25,0,0
661,2,0,39,6,132628.98,1,0,0,38812.67,0,3.417,0.15,0.143,5172530.220000001,0.25,1,2
564,1,0,41,9,103522.75,2,1,1,34338.21,0,3.015,0.21428571428571427,0.2,4244432.75,2.5,1,1
708,1,1,42,8,192390.52,2,1,0,823.36,0,233.382,0.18604651162790697,0.222,8080401.84,1.5,0,0
512,2,0,36,1,0.0,1,0,1,135482.26,1,0.0,0.02702702702702703,0.5,0.0,1.25,1,0
592,2,0,37,9,0.0,3,1,1,10656.89,0,0.0,0.23684210526315788,0.3,0.0,2.75,1,0
619,0,1,38,3,0.0,2,0,1,116467.35,0,0.0,0.07692307692307693,0.5,0.0,1.5,1,0
775,0,0,52,8,109922.61,1,1,1,96823.32,1,1.135,0.1509433962264151,0.111,5715975.72,2.25,0,1
850,1,1,44,5,128605.32,1,0,1,171096.2,0,0.752,0.1111111111111111,0.167,5658634.08,1.25,0,0
577,0,1,37,4,0.0,1,1,1,79881.39,0,0.0,0.10526315789473684,0.2,0.0,2.25,1,0
724,0,1,37,10,68598.56,1,1,0,157862.82,0,0.435,0.2631578947368421,0.091,2538146.7199999997,1.25,0,1
710,2,0,35,1,106518.52,1,1,1,127951.81,0,0.832,0.027777777777777776,0.5,3728148.2,2.25,0,0
696,0,1,31,8,0.0,2,0,0,191074.11,0,0.0,0.25,0.222,0.0,0.5,1,0
376,0,1,46,6,0.0,1,1,0,157333.69,1,0.0,0.1276595744680851,0.143,0.0,1.25,2,0
675,1,1,29,8,121326.42,1,1,0,133457.52,0,0.909,0.26666666666666666,0.111,3518466.18,1.25,1,2
745,0,0,36,8,67226.37,1,1,0,130789.6,0,0.514,0.21621621621621623,0.111,2420149.32,1.25,0,2
697,2,1,25,5,82931.85,2,1,1,128373.88,0,0.646,0.19230769230769232,0.333,2073296.2500000002,2.5,1,0
599,2,1,39,4,0.0,1,1,0,194273.2,1,0.0,0.1,0.2,0.0,1.25,1,0
715,0,1,38,5,118590.41,1,1,1,5684.17,1,20.86,0.1282051282051282,0.167,4506435.58,2.25,0,0
659,0,0,67,4,145981.87,1,1,1,131043.2,0,1.114,0.058823529411764705,0.2,9780785.29,2.25,1,1
684,0,1,48,3,73309.38,1,0,0,21228.34,1,3.453,0.061224489795918366,0.25,3518850.24,0.25,1,0
635,0,1,48,8,130796.33,2,1,1,43250.3,0,3.024,0.16326530612244897,0.222,6278223.84,2.5,1,0
789,1,0,33,8,151607.56,1,1,0,4389.4,0,34.532,0.23529411764705882,0.111,5003049.4799999995,1.25,0,1
571,1,1,66,9,111577.01,1,0,1,189271.9,0,0.59,0.13432835820895522,0.1,7364082.659999999,1.25,1,2
694,2,0,39,0,107042.74,1,1,1,102284.2,0,1.047,0.0,1.0,4174666.8600000003,2.25,1,1
665,2,1,42,2,156371.61,2,0,1,156774.94,1,0.997,0.046511627906976744,0.667,6567607.619999999,1.5,1,1
706,0,1,44,4,129605.99,1,0,0,69865.49,0,1.855,0.08888888888888889,0.2,5702663.5600000005,0.25,0,1
807,2,1,43,0,0.0,2,0,1,85523.24,0,0.0,0.0,2.0,0.0,1.5,0,2
771,2,1,67,8,0.0,2,1,1,51219.8,0,0.0,0.11764705882352941,0.222,0.0,2.5,0,1
531,2,0,27,8,132576.25,1,0,0,7222.92,0,18.352,0.2857142857142857,0.111,3579558.75,0.25,1,0
629,0,1,37,6,129101.3,1,1,1,23971.33,0,5.385,0.15789473684210525,0.143,4776748.100000001,2.25,1,0
850,1,1,31,1,108822.4,1,1,1,132173.31,0,0.823,0.03125,0.5,3373494.4,2.25,0,2
685,2,0,35,4,137948.51,1,1,0,113639.64,0,1.214,0.1111111111111111,0.2,4828197.850000001,1.25,1,0
642,2,0,32,7,100433.8,1,1,1,39768.59,0,2.525,0.21212121212121213,0.125,3213881.6,2.25,1,1
529,2,0,63,4,96134.11,3,1,0,108732.96,1,0.884,0.0625,0.6,6056448.93,1.75,1,1
683,1,1,43,4,115888.04,1,1,1,117349.19,1,0.988,0.09090909090909091,0.2,4983185.72,2.25,1,2
663,0,1,42,5,124626.07,1,1,1,78004.5,0,1.598,0.11627906976744186,0.167,5234294.94,2.25,1,1
563,0,1,34,6,139810.34,1,1,1,152417.79,0,0.917,0.17142857142857143,0.143,4753551.56,2.25,1,2
637,2,1,34,9,0.0,2,0,0,26057.08,0,0.0,0.2571428571428571,0.2,0.0,0.5,1,2
544,0,0,37,3,84496.71,1,0,0,79972.09,0,1.057,0.07894736842105263,0.25,3126378.27,0.25,1,0
649,1,0,70,9,116854.71,2,0,1,107125.79,0,1.091,0.1267605633802817,0.2,8179829.7,1.5,1,1
638,0,1,48,10,138333.03,1,1,1,47679.14,0,2.901,0.20408163265306123,0.091,6639985.4399999995,2.25,1,2
723,0,0,25,3,0.0,2,1,1,134509.47,0,0.0,0.11538461538461539,0.5,0.0,2.5,0,1
635,1,0,43,5,78992.75,2,0,0,153265.31,0,0.515,0.11363636363636363,0.333,3396688.25,0.5,1,0
750,2,1,38,7,97257.41,2,0,1,179883.04,0,0.541,0.1794871794871795,0.25,3695781.58,1.5,0,0
730,0,0,34,5,122453.37,2,1,0,138882.98,0,0.882,0.14285714285714285,0.333,4163414.58,1.5,0,0
750,2,1,36,8,112940.07,1,0,1,9855.81,0,11.458,0.21621621621621623,0.111,4065842.5200000005,1.25,0,0
586,0,1,43,8,132558.26,1,1,0,67046.83,1,1.977,0.18181818181818182,0.111,5700005.180000001,1.25,1,0
520,0,1,38,4,0.0,2,1,0,56388.63,0,0.0,0.10256410256410256,0.4,0.0,1.5,1,1
652,0,1,48,8,133297.24,1,1,0,77764.37,0,1.714,0.16326530612244897,0.111,6398267.52,1.25,1,0
550,0,1,46,7,0.0,2,1,0,130590.35,0,0.0,0.14893617021276595,0.25,0.0,1.5,1,0
594,0,0,27,0,197041.8,1,0,0,151912.49,0,1.297,0.0,1.0,5320128.6,0.25,1,0
749,1,1,44,0,71497.79,2,0,0,151083.8,0,0.473,0.0,2.0,3145902.76,0.5,0,0
668,0,0,32,7,0.0,2,1,1,777.37,0,0.0,0.21212121212121213,0.25,0.0,2.5,1,0
614,1,1,35,6,128100.28,1,0,0,69454.24,1,1.844,0.16666666666666666,0.143,4483509.8,0.25,1,0
773,0,0,25,1,124532.78,2,0,1,11723.57,0,10.622,0.038461538461538464,1.0,3113319.5,1.5,0,1
551,1,0,31,9,82293.82,2,1,1,91565.25,0,0.899,0.28125,0.2,2551108.4200000004,2.5,1,0
566,0,0,36,1,142120.91,1,1,0,79616.37,0,1.785,0.02702702702702703,0.5,5116352.76,1.25,1,0
569,2,0,34,0,151839.26,1,1,0,102299.81,1,1.484,0.0,1.0,5162534.84,1.25,1,1
659,2,0,31,7,149620.88,2,1,1,104533.51,0,1.431,0.21875,0.25,4638247.28,2.5,1,0
722,0,1,49,3,168197.66,1,1,0,140765.57,1,1.195,0.06,0.25,8241685.34,1.25,0,0
655,0,0,37,5,93147.0,2,1,0,66214.13,0,1.407,0.13157894736842105,0.333,3446439.0,1.5,1,0
615,0,1,35,2,97440.02,2,1,1,139816.1,0,0.697,0.05555555555555555,0.667,3410400.7,2.5,1,0
752,1,1,42,3,65046.08,2,0,1,140139.28,0,0.464,0.06976744186046512,0.5,2731935.36,1.5,0,0
661,2,1,28,7,95357.49,1,0,0,102297.15,0,0.932,0.2413793103448276,0.125,2670009.72,0.25,1,0
838,2,0,43,9,123105.88,2,1,0,145765.83,0,0.845,0.20454545454545456,0.2,5293552.84,1.5,0,0
610,2,0,29,9,0.0,3,0,1,83912.24,0,0.0,0.3,0.3,0.0,1.75,1,1
811,2,0,44,3,0.0,2,0,1,78439.73,0,0.0,0.06666666666666667,0.5,0.0,1.5,0,1
587,2,0,62,7,121286.27,1,0,1,6776.92,0,17.894,0.1111111111111111,0.125,7519748.74,1.25,1,1
811,1,1,28,4,167738.82,2,1,1,9903.42,0,16.936,0.13793103448275862,0.4,4696686.96,2.5,0,0
759,0,1,38,1,104091.29,1,0,0,91561.91,0,1.137,0.02564102564102564,0.5,3955469.0199999996,0.25,0,0
648,1,1,42,8,121980.56,2,1,0,4027.02,0,30.283,0.18604651162790697,0.222,5123183.52,1.5,1,1
788,0,1,43,10,0.0,2,1,1,116111.51,0,0.0,0.22727272727272727,0.182,0.0,2.5,0,0
725,1,0,39,1,50880.98,2,1,1,184023.54,0,0.276,0.025,1.0,1984358.2200000002,2.5,0,1
646,0,1,42,3,175159.9,2,0,0,67124.48,1,2.609,0.06976744186046512,0.5,7356715.8,0.5,1,1
601,1,1,26,7,105514.69,2,1,0,50070.59,0,2.107,0.25925925925925924,0.25,2743381.94,1.5,1,0
521,1,0,52,5,116497.31,3,0,0,53793.1,1,2.166,0.09433962264150944,0.5,6057860.12,0.75,1,0
561,2,1,33,6,0.0,2,1,0,45261.47,0,0.0,0.17647058823529413,0.286,0.0,1.5,1,0
564,0,0,42,7,99824.45,1,1,1,36721.4,0,2.718,0.16279069767441862,0.125,4192626.9,2.25,1,0
444,0,0,45,6,0.0,1,1,0,130009.85,1,0.0,0.13043478260869565,0.143,0.0,1.25,2,0
650,2,0,71,0,0.0,1,1,1,175380.77,0,0.0,0.0,1.0,0.0,2.25,1,1
724,0,0,40,10,0.0,1,1,0,127847.25,1,0.0,0.24390243902439024,0.091,0.0,1.25,0,0
719,2,0,35,3,122964.88,1,1,1,138231.7,0,0.89,0.08333333333333333,0.25,4303770.8,2.25,0,1
548,0,1,29,4,0.0,2,0,1,48673.18,0,0.0,0.13333333333333333,0.4,0.0,1.5,1,0
635,2,0,24,4,0.0,2,1,1,70668.77,0,0.0,0.16,0.4,0.0,2.5,1,0
496,2,1,43,3,0.0,2,0,1,199505.53,0,0.0,0.06818181818181818,0.5,0.0,1.5,2,0
676,0,1,37,5,89634.69,1,1,1,169583.18,1,0.529,0.13157894736842105,0.167,3316483.5300000003,2.25,1,0
541,1,0,40,7,95710.11,2,1,0,49063.42,0,1.951,0.17073170731707318,0.25,3828404.4,1.5,1,1
778,1,0,41,7,139706.31,1,1,0,63337.19,0,2.206,0.16666666666666666,0.125,5727958.71,1.25,0,0
850,1,1,45,5,103909.86,1,1,0,60083.11,1,1.729,0.10869565217391304,0.167,4675943.7,1.25,0,1
633,0,0,31,1,0.0,1,1,0,48606.71,0,0.0,0.03125,0.5,0.0,1.25,1,0
625,0,0,49,6,173434.9,1,1,0,165580.93,1,1.047,0.12,0.143,8498310.1,1.25,1,0
485,2,0,32,6,102238.01,2,1,1,194010.12,0,0.527,0.18181818181818182,0.286,3271616.32,2.5,2,1
547,0,1,48,1,179380.74,2,0,1,69263.1,0,2.59,0.02040816326530612,1.0,8610275.52,1.5,1,1
642,0,0,32,3,0.0,2,1,1,88698.83,0,0.0,0.09090909090909091,0.5,0.0,2.5,1,0
718,0,1,25,4,108691.95,1,1,0,63030.97,0,1.724,0.15384615384615385,0.2,2717298.75,1.25,0,1
582,0,1,32,4,0.0,2,1,0,59668.81,0,0.0,0.12121212121212122,0.4,0.0,1.5,1,0
628,0,0,33,6,0.0,2,0,0,184230.23,0,0.0,0.17647058823529413,0.286,0.0,0.5,1,2
737,1,0,35,0,133377.8,1,0,1,64050.19,0,2.082,0.0,1.0,4668223.0,1.25,0,0
828,2,0,34,9,0.0,2,1,1,81853.98,0,0.0,0.2571428571428571,0.2,0.0,2.5,0,1
609,2,0,53,10,0.0,1,1,1,154642.91,0,0.0,0.18518518518518517,0.091,0.0,2.25,1,2
730,0,0,39,1,116537.6,1,0,0,145679.6,0,0.8,0.025,0.5,4544966.4,0.25,0,0
631,0,1,22,3,0.0,2,0,0,30781.77,0,0.0,0.13043478260869565,0.5,0.0,0.5,1,1
830,2,0,40,4,0.0,2,0,1,81622.52,0,0.0,0.0975609756097561,0.4,0.0,1.5,0,1
645,0,0,29,1,130131.08,2,0,1,196474.35,0,0.662,0.03333333333333333,1.0,3773801.32,1.5,1,1
663,0,0,46,3,0.0,2,0,1,176276.1,0,0.0,0.06382978723404255,0.5,0.0,1.5,1,1
678,2,0,30,0,0.0,1,1,0,35113.08,0,0.0,0.0,1.0,0.0,1.25,1,0
521,0,0,30,2,107316.09,1,1,0,64299.82,0,1.669,0.06451612903225806,0.333,3219482.6999999997,1.25,1,0
625,0,1,24,1,0.0,2,1,1,180969.55,0,0.0,0.04,1.0,0.0,2.5,1,2
523,0,0,30,1,83181.29,1,1,1,138176.78,0,0.602,0.03225806451612903,0.5,2495438.6999999997,2.25,1,0
714,0,1,72,3,0.0,1,1,1,86733.61,0,0.0,0.0410958904109589,0.25,0.0,2.25,0,0
580,2,0,67,3,153946.14,1,1,1,7418.92,0,20.748,0.04411764705882353,0.25,10314391.38,2.25,1,1
722,0,0,30,5,0.0,2,1,0,166376.54,0,0.0,0.16129032258064516,0.333,0.0,1.5,0,0
630,2,1,39,7,135483.17,1,1,0,140881.2,1,0.962,0.175,0.125,5283843.630000001,1.25,1,0
579,0,0,35,1,0.0,2,1,0,4460.2,0,0.0,0.027777777777777776,1.0,0.0,1.5,1,0
670,0,1,38,4,119624.54,2,1,1,110472.12,0,1.083,0.10256410256410256,0.4,4545732.52,2.5,1,0
588,2,0,34,6,121132.26,2,1,0,86460.28,0,1.401,0.17142857142857143,0.286,4118496.84,1.5,1,0
807,2,1,42,1,0.0,1,1,0,16500.66,1,0.0,0.023255813953488372,0.5,0.0,1.25,0,1
726,0,1,48,4,0.0,1,1,0,114020.06,1,0.0,0.08163265306122448,0.2,0.0,1.25,0,1
812,1,0,25,5,54817.55,1,1,0,131660.31,0,0.416,0.19230769230769232,0.167,1370438.75,1.25,0,0
